Name,binding
VRC06d,False
VRC06e,False
VRC06g,False
VRC07b,False
VRC07e,False
VRC08,False
VRC08c,False
VRC08d,False
VRC08e,False
1027-30D,False
1202,False
1263,False
1331E,False
1334,False
1357,False
1361,False
1393A,False
1570,False
2158,False
2191,False
4139,False
4210,False
4415,False
447-52D,False
448-D,False
4487,False
4490,False
4508,False
4591,False
4647,False
4682,False
559/64-D,False
654-D,False
697-D,False
729-D,False
830A,False
9CL,False
2D6,False
VRC26.13,False
VRC26.14,False
VRC26.15,False
VRC26.16,False
VRC26.17,False
VRC26.18,False
VRC26.19,False
VRC26.20,False
VRC26.21,False
VRC26.22,False
VRC26.23,False
VRC26.24,False
VRC26.25,False
VRC26.26,False
VRC26.27,False
VRC26.28,False
VRC26.30,False
VRC26.31,False
VRC26.33,False
MGC1,False
MGC17,False
MGC26,False
MGC28,False
MGC29,False
MGC34,False
MGC35,False
MGC36,False
MGC37,False
MGD16,False
MGD21,False
MGD23,False
MGD24,False
MGD30,False
MGD33,False
MGD34,False
MGD39,False
MGD41,False
MGD47,False
MGD53,False
MGD55,False
MGD56,False
AD358_b4,False
AD358_b5,False
AD358_b6,False
AD358_b7,False
AD358_b7.2,False
AD358_n1,False
AD358_n1.10,False
AD358_n1.2,False
AD358_n1.3,False
AD358_n1.4,False
AD358_n1.8,False
AD358_n2,False
AD358_n3,False
CH235.10,False
CH235.11,False
CH235.12,False
CH235.13,False
CH235.IA2,False
CH235.IA3,False
CH235.IA4,False
CH235.UCA,False
VRC01c-HuGL1,False
VRC01c-HuGL10,False
VRC01c-HuGL11,False
VRC01c-HuGL12,False
VRC01c-HuGL13,False
VRC01c-HuGL14,False
VRC01c-HuGL15,False
VRC01c-HuGL16,False
VRC01c-HuGL17,False
VRC01c-HuGL18,False
VRC01c-HuGL19,False
VRC01c-HuGL2,False
VRC01c-HuGL20,False
VRC01c-HuGL21,False
VRC01c-HuGL22,False
VRC01c-HuGL23,False
VRC01c-HuGL24,False
VRC01c-HuGL25,False
VRC01c-HuGL3,False
VRC01c-HuGL4,False
VRC01c-HuGL6,False
VRC01c-HuGL7,False
VRC01c-HuGL8,False
VRC01c-HuGL9,False
10E8v4-DS,False
N123-VRC34.01,False
N123-VRC34.03,False
N123-VRC34.04,False
N123-VRC34.05,False
N123-VRC34.06,False
N123-VRC34.07,False
PCDN76-16A,False
PCDN76-16B,False
PCDN76-22A,False
PCDN76-22B,False
PCDN76-22C,False
PCDN76-27A,False
PCDN76-27B,False
PCDN76-27C,False
PCDN76-27D,False
PCDN76-33A,False
PCDN76-38A,False
PCDN76-38B,False
PCDN76-UCA,False
27299673_I1,False
27299673_I2,False
27299673_UCA,False
BF520.1,False
BF520.3,False
BF520.6,False
BF520.9,False
HPV16.13,False
HPV16.14,False
HPV16.15,False
HPV16.16,False
HPV16.17,False
HPV16.18,False
HPV16.19,False
HPV16.20,False
HPV16.21,False
HPV16.22,False
HPV16.23,False
HPV16.24,False
HPV16.25,False
HPV16.26,False
HPV16.27,False
HPV16.28,False
HPV16.29,False
HPV16.30,False
HPV16.31,False
HPV16.32,False
HPV16.33,False
HPV16.34,False
HPV16.35,False
HPV16.36,False
HPV16.37,False
HPV16.38,False
HPV16.39,False
HPV16.40,False
HPV16.41,False
HPV16.42,False
HPV16.43,False
HPV16.44,False
HPV16.45,False
HPV16.46,False
HPV16.47,False
HPV16.48,False
HPV16.49,False
HPV16.50,False
HPV16.51,False
HPV16.52,False
HPV16.53,False
HPV16.54,False
month1_subject2-1_A10,False
month1_subject2-1_A11,False
month1_subject2-1_B12,False
month1_subject2-1_B3,False
month1_subject2-1_B8,False
month1_subject2-1_B9,False
month1_subject2-1_C11,False
month1_subject2-1_C5,False
month1_subject2-1_C6,False
month1_subject2-1_C7,False
month1_subject2-1_C9,False
month1_subject2-1_D1,False
month1_subject2-1_D11,False
month1_subject2-1_D3,False
month1_subject2-1_D6,False
month1_subject2-1_D7,False
month1_subject2-1_E1,False
month1_subject2-1_E10,False
month1_subject2-1_E3,False
month1_subject2-1_E8,False
month1_subject2-1_F1,False
month1_subject2-1_F3,False
month1_subject2-1_F4,False
month1_subject2-1_F8,False
month1_subject2-1_G4,False
month1_subject2-1_G5,False
month1_subject2-2_A10,False
month1_subject2-2_A2,False
month1_subject2-2_B10,False
month1_subject2-2_B5,False
month1_subject2-2_D1,False
month1_subject2-2_D10,False
month1_subject2-2_D11,False
month1_subject2-2_D4,False
month1_subject2-2_D7,False
week1_subject1-1_B9,False
week1_subject1-1_C10,False
week1_subject1-1_C4,False
week1_subject1-1_C8,False
week1_subject1-1_D5,False
week1_subject1-1_D8,False
week1_subject1-1_G3,False
week1_subject2-2_B10,False
week1_subject2-2_B11,False
week1_subject2-2_B5,False
week1_subject2-2_B9,False
week1_subject2-2_C1,False
week1_subject2-2_C3,False
week1_subject2-2_C6,False
week1_subject2-2_C7,False
week1_subject2-2_C8,False
week1_subject2-2_D10,False
week1_subject2-2_D11,False
week1_subject2-2_D12,False
week1_subject2-2_D6,False
week1_subject2-2_D8,False
week1_subject2-2_E1,False
week1_subject2-2_E3,False
week1_subject2-2_E7,False
week1_subject2-2_F10,False
week1_subject2-2_F12,False
week1_subject2-2_F3,False
week1_subject2-2_F5,False
week1_subject2-2_F9,False
week1_subject2-2_G5,False
week1_subject2-2_G6,False
week1_subject3-2_A1,False
week1_subject3-2_B1,False
week1_subject3-2_B12,False
week1_subject3-2_B8,False
week1_subject3-2_C3,False
week1_subject3-2_E4,False
week1_subject3-2_E7,False
week1_subject3-2_E8,False
week1_subject3-2_F1,False
week1_subject4-1_A6,False
week1_subject4-1_A9,False
week1_subject4-1_B4,False
week1_subject4-1_B8,False
week1_subject4-1_C10,False
week1_subject4-1_C9,False
week1_subject4-1_D10,False
week1_subject4-1_D2,False
week1_subject4-1_E1,False
week1_subject4-1_E10,False
week1_subject4-1_E5,False
week1_subject4-1_E6,False
week1_subject4-1_E8,False
week1_subject4-1_G5,False
week1_subject5-1_B12,False
week1_subject5-1_D10,False
week1_subject5-1_E1,False
week1_subject5-1_E7,False
week1_subject5-1_E9,False
week1_subject5-1_F2,False
week1_subject5-1_G9,False
PGDM11,False
PGDM12,False
PGDM13,False
PGDM14,False
PGDM21,False
PGDM31,False
A,False
B,False
D,False
E,False
6B10,False
10_50-11E,False
10_50-1B,False
10_50-1D,False
10_50-3H,False
10_50-4B,False
10_50-5D,False
10_50-6E,False
10_50-7A,False
10_50-7E,False
10_50-7H,False
10_50-9E,False
10_63-2C,False
10_63-2F,False
10_63-5A,False
10_63-5D,False
10_63-6C,False
10_63-8F,False
27851912_N17,False
F8,False
N6,False
27974667_Z20,False
Z23,False
Z3L1,False
DH270,False
DH270.1,False
DH270.2,False
DH270.3,False
DH270.5,False
DH270.6,False
DH270.IA2,False
DH270.IA3,False
DH270.IA4,False
DH272,False
DH475,False
VRC41.01,False
VRC41.02,False
MGE7,False
MGF11,False
MGF21,False
MGF33,False
MGF39,False
MGF58,False
MGF64,False
MGF8,False
MGJ1,False
MGJ2,False
MGJ3,False
MGJ5,False
MGM1,False
MGM3,False
MGM4,False
MGM5,False
MGO1,False
MGO2,False
MGO3,False
MGO4,False
MGQ1,False
MGQ11,False
MGQ12,False
MGQ15,False
MGQ16,False
MGQ19,False
MGQ20,False
MGQ21,False
MGQ22,False
MGQ4,False
MGQ5,False
MGQ6,False
MGQ9,False
MME10,False
MME2,False
MME4,False
MMJ1,False
MMJ10,False
MMJ23,False
MMJ25,False
MMJ6,False
MMJ7,False
13001-074A06,False
13001-074B04,False
13001-074F03,False
13001-075A03,False
13001-075D04,False
13001-075F05,False
13001-413E02,False
13001-413F03,False
13001-443D04,False
13001-443G06,False
13001-454D06,False
13001-473A05,False
13001-473D04,False
13001-473E03,False
13001-474B03,False
13001-474B05,False
PCT64-13C,False
PCT64-13D,False
PCT64-13E,False
PCT64-13F,False
PCT64-13G,False
PCT64-13H,False
PCT64-18A,False
PCT64-18B,False
PCT64-18C,False
PCT64-18D,False
PCT64-18F,False
PCT64-24A,False
PCT64-24E,False
PCT64-24F,False
PCT64-24G,False
PCT64-35A,False
PCT64-35B,False
PCT64-35C,False
PCT64-35F,False
PCT64-35H,False
PCT64-35I,False
PCT64-35K,False
PCT64-35M,False
PCT64-35N,False
PCT64-35O,False
PCT64-35P,False
PCT64-35S,False
PCT64-infGL,False
1.4,False
7.1c,False
ADI-14333,False
ADI-14334,False
ADI-14335,False
ADI-14336,False
ADI-14337,False
ADI-14338,False
ADI-14339,False
ADI-14340,False
ADI-14341,False
ADI-14342,False
ADI-14343,False
ADI-14344,False
ADI-14345,False
ADI-14346,False
ADI-14347,False
ADI-14348,False
ADI-14349,False
ADI-14350,False
ADI-14351,False
ADI-14352,False
ADI-14353,False
ADI-14354,False
ADI-14355,False
ADI-14356,False
ADI-14357,False
ADI-14358,False
ADI-14359,False
ADI-14360,False
ADI-14361,False
ADI-14362,False
ADI-14363,False
ADI-14364,False
ADI-14365,False
ADI-14366,False
ADI-14367,False
ADI-14368,False
ADI-14369,False
ADI-14370,False
ADI-14371,False
ADI-14372,False
ADI-14373,False
ADI-14374,False
ADI-14375,False
ADI-14376,False
ADI-14377,False
ADI-14378,False
ADI-14379,False
ADI-14380,False
ADI-14381,False
ADI-14382,False
ADI-14383,False
ADI-14384,False
ADI-14385,False
ADI-14386,False
ADI-14388,False
ADI-14389,False
ADI-14390,False
ADI-14391,False
ADI-14392,False
ADI-14393,False
ADI-14394,False
ADI-14395,False
ADI-14396,False
ADI-14397,False
ADI-14399,False
ADI-14400,False
ADI-14401,False
ADI-14402,False
ADI-14403,False
ADI-14404,False
ADI-14405,False
ADI-14406,False
ADI-14407,False
ADI-14408,False
ADI-14409,False
ADI-14410,False
ADI-14411,False
ADI-14412,False
ADI-14413,False
ADI-14414,False
ADI-14415,False
ADI-14416,False
ADI-14417,False
ADI-14418,False
ADI-14419,False
ADI-14420,False
ADI-14421,False
ADI-14422,False
ADI-14423,False
ADI-14424,False
ADI-14425,False
ADI-14426,False
ADI-14427,False
ADI-14428,False
ADI-14564,False
ADI-14565,False
ADI-14567,False
ADI-14568,False
ADI-14569,False
ADI-14571,False
ADI-14572,False
ADI-14573,False
ADI-14575,False
ADI-14576,False
ADI-14577,False
ADI-14578,False
ADI-14579,False
ADI-14580,False
ADI-14581,False
ADI-14582,False
ADI-14583,False
ADI-14584,False
ADI-14585,False
ADI-14586,False
ADI-14587,False
ADI-14588,False
ADI-14589,False
ADI-14590,False
ADI-14591,False
ADI-14592,False
ADI-14593,False
ADI-14594,False
ADI-14595,False
ADI-14597,False
ADI-14598,False
ADI-14599,False
ADI-14600,False
ADI-14601,False
ADI-14602,False
ADI-14604,False
ADI-14605,False
ADI-14606,False
ADI-14607,False
ADI-19420,False
ADI-19421,False
ADI-19422,False
ADI-19424,False
ADI-19425,False
ADI-19426,False
ADI-19427,False
ADI-19428,False
ADI-19429,False
ADI-19430,False
ADI-19431,False
ADI-19432,False
ADI-19433,False
ADI-19435,False
ADI-19436,False
ADI-19437,False
ADI-19439,False
ADI-19440,False
ADI-19441,False
ADI-19444,False
ADI-19445,False
ADI-19447,False
ADI-19448,False
ADI-19449,False
ADI-19450,False
ADI-19454,False
ADI-19455,False
ADI-19457,False
ADI-19458,False
ADI-19459,False
ADI-19460,False
ADI-19461,False
ADI-19462,False
ADI-19463,False
ADI-19465,False
ADI-19467,False
ADI-19468,False
ADI-19469,False
ADI-19470,False
ADI-19471,False
ADI-19473,False
ADI-19474,False
ADI-19475,False
ADI-19476,False
ADI-19478,False
ADI-19479,False
ADI-19480,False
ADI-19481,False
ADI-19482,False
ADI-19483,False
ADI-19484,False
ADI-19485,False
ADI-19486,False
ADI-19487,False
ADI-19488,False
ADI-19489,False
ADI-19490,False
ADI-19491,False
ADI-19492,False
ADI-19493,False
ADI-19494,False
ADI-19495,False
ADI-19496,False
ADI-19497,False
ADI-19498,False
ADI-19499,False
ADI-19500,False
ADI-19501,False
ADI-19502,False
ADI-19503,False
ADI-19505,False
ADI-19506,False
ADI-19507,False
ADI-19509,False
ADI-19510,False
ADI-19511,False
ADI-20959,False
ADI-20960,False
ADI-20961,False
ADI-20962,False
ADI-20963,False
ADI-20964,False
ADI-20965,False
ADI-20966,False
ADI-20967,False
ADI-20968,False
ADI-20969,False
ADI-20970,False
ADI-20971,False
ADI-20972,False
ADI-20973,False
ADI-20974,False
ADI-20975,False
ADI-20976,False
ADI-20977,False
ADI-20978,False
ADI-20979,False
ADI-20980,False
ADI-20981,False
ADI-20982,False
ADI-20983,False
ADI-20984,False
ADI-20986,False
ADI-20987,False
ADI-20988,False
ADI-20989,False
ADI-20990,False
ADI-20991,False
ADI-20992,False
ADI-20993,False
ADI-20994,False
ADI-20996,False
ADI-20997,False
ADI-20999,False
ADI-21000,False
ADI-21001,False
ADI-21002,False
ADI-21003,False
ADI-21004,False
ADI-21005,False
ADI-21006,False
ADI-21007,False
ADI-21008,False
ADI-21010,False
ADI-21011,False
ADI-21012,False
ADI-21013,False
ADI-21014,False
ADI-21015,False
ADI-21017,False
ADI-21018,False
ADI-21019,False
ADI-21021,False
ADI-21022,False
ADI-21023,False
ADI-21025,False
ADI-21026,False
ADI-21027,False
ADI-21028,False
ADI-21029,False
ADI-21030,False
ADI-21031,False
ADI-21032,False
ADI-21033,False
ADI-21034,False
ADI-21035,False
ADI-21036,False
ADI-21037,False
ADI-21038,False
ADI-21039,False
ADI-21040,False
ADI-21041,False
ADI-21042,False
ADI-21043,False
ADI-21045,False
ADI-21046,False
ADI-21047,False
ADI-21048,False
ADI-21049,False
ADI-21050,False
ADI-21051,False
ADI-21052,False
ADI-21053,False
ADI-21054,False
ADI-21055,False
ADI-21056,False
ADI-21057,False
ADI-21058,False
ADI-21059,False
ADI-21060,False
ADI-21061,False
ADI-21062,False
ADI-21063,False
ADI-21064,False
ADI-21065,False
ADI-21068,False
ADI-21069,False
ADI-21070,False
ADI-21071,False
ADI-21072,False
ADI-21073,False
ADI-21075,False
ADI-21076,False
ADI-21077,False
ADI-21078,False
ADI-21079,False
ADI-21080,False
ADI-21081,False
ADI-21082,False
ADI-21083,False
ADI-21084,False
ADI-21085,False
ADI-21086,False
ADI-21087,False
ADI-21089,False
ADI-21090,False
ADI-21091,False
ADI-22756,False
ADI-22757,False
ADI-22758,False
ADI-22759,False
ADI-22760,False
ADI-22762,False
ADI-22763,False
ADI-22764,False
ADI-22765,False
ADI-22766,False
ADI-22767,False
ADI-22768,False
ADI-22769,False
ADI-22770,False
ADI-22771,False
ADI-22772,False
ADI-22773,False
ADI-22774,False
ADI-22775,False
ADI-22776,False
ADI-22777,False
ADI-22778,False
ADI-22779,False
ADI-22780,False
ADI-22781,False
ADI-24792,False
ADI-24793,False
ADI-24795,False
ADI-24796,False
ADI-24798,False
ADI-24799,False
ADI-24800,False
ADI-24801,False
ADI-24803,False
ADI-24805,False
ADI-24807,False
ADI-24808,False
ADI-24811,False
ADI-24812,False
ADI-24813,False
ADI-24814,False
ADI-24815,False
ADI-24816,False
ADI-24817,False
ADI-24818,False
ADI-24819,False
ADI-24820,False
ADI-24821,False
ADI-24822,False
ADI-24823,False
ADI-24824,False
ADI-24825,False
ADI-24826,False
ADI-24827,False
ADI-24828,False
ADI-24829,False
ADI-24830,False
ADI-24831,False
ADI-24832,False
ADI-24833,False
ADI-24834,False
ADI-24835,False
ADI-24836,False
ADI-24837,False
ADI-24838,False
ADI-24839,False
ADI-24840,False
ADI-24841,False
ADI-24842,False
ADI-24843,False
ADI-24845,False
ADI-24846,False
ADI-24847,False
ADI-24848,False
ADI-24849,False
ADI-24850,False
ADI-24851,False
ADI-24852,False
ADI-24854,False
ADI-24855,False
ADI-24856,False
ADI-24857,False
ADI-24858,False
ADI-24859,False
ADI-24860,False
ADI-24861,False
ADI-24862,False
ADI-24863,False
ADI-25462,False
ADI-25467,False
ADI-25468,False
ADI-25472,False
ADI-25478,False
ADI-25479,False
ADI-25484,False
ADI-25491,False
ADI-25495,False
ADI-25496,False
ADI-25497,False
ADI-25502,False
ADI-25503,False
ADI-25505,False
ADI-25517,False
ADI-25524,False
ADI-25532,False
ADI-25533,False
ADI-25542,False
ADI-25547,False
ADI-25548,False
ADI-25549,False
ADI-25555,False
ADI-25557,False
ADI-25559,False
ADI-25562,False
ADI-25565,False
ADI-25567,False
ADI-25569,False
ADI-25572,False
ADI-25573,False
ADI-25576,False
ADI-25577,False
ADI-25587,False
ADI-25595,False
ADI-25598,False
QA013.19,False
QA013.2,False
QA013.3,False
QA013.32,False
QA013.4,False
QA013.53,False
N49P6,False
N60P1.1,False
N60P2.1,False
N60P22,False
N60P25.1,False
N60P30,False
N60P31.1,False
N60P35,False
N60P36,False
N60P37,False
N60P38,False
N60P39,False
N60P39.1,False
N60P47,False
N60P48,False
N60P51,False
CR1-07,False
CR1-10,False
CR1-28,False
022014CCP14CFCT2D09,False
022014CCP14CFCT2E04,False
022014CCP14CFCT2H06,False
022014CCP14CFCT2H12,False
022014CCP14CFCT3E01,False
022014CCP14CFCT3F09,False
022014CCP14CFCT3G02,False
CLK09,False
CLK10,False
CLK11,False
CLK13,False
CLK14,False
CLK15,False
CLK17,False
CLK19,False
CLK21,False
CLK22,False
CLK23,False
CLK24,False
CLK25,False
CLK26,False
CLK27,False
CLK28,False
CLK29,False
CLK30,False
CLK301,False
CLK302,False
CLK303,False
CLK304,False
CLK305,False
CLK306,False
CLK307,False
CLK308,False
CLK309,False
CLK31,False
CLK310,False
CLK311,False
CLK312,False
CLK313,False
CLK314,False
CLK315,False
CLK316,False
CLK317,False
CLK318,False
CLK319,False
CLK32,False
CLK320,False
CLK321,False
CLK322,False
CLK323,False
CLK324,False
CLK325,False
CLK326,False
CLK327,False
CLK328,False
CLK329,False
CLK33,False
CLK330,False
CLK331,False
CLK332,False
CLK333,False
CLK334,False
CLK335,False
CLK336,False
CLK337,False
CLK338,False
CLK339,False
CLK34,False
CLK340,False
CLK341,False
CLK342,False
CLK35,False
CLK36,False
CLK37,False
CLK38,False
CLK39,False
CLK41,False
CLK42,False
CLK43,False
CLK44,False
CLK45,False
CLK46,False
CLK47,False
CLK48,False
CLK49,False
CLK50,False
CLK501,False
CLK502,False
CLK503,False
CLK504,False
CLK505,False
CLK506,False
CLK507,False
CLK508,False
CLK509,False
CLK51,False
CLK510,False
CLK511,False
CLK512,False
CLK513,False
CLK514,False
CLK515,False
CLK516,False
CLK517,False
CLK518,False
CLK519,False
CLK52,False
CLK520,False
CLK521,False
CLK522,False
CLK523,False
CLK524,False
CLK525,False
CLK526,False
CLK527,False
CLK528,False
CLK529,False
CLK53,False
CLK530,False
CLK531,False
CLK532,False
CLK533,False
CLK534,False
CLK535,False
CLK54,False
CLK55,False
CLK56,False
CLK57,False
CLK58,False
CLK59,False
CLK60,False
CLK61,False
CLK83,False
CLK84,False
CLK85,False
CLK86,False
CLK87,False
AA12,False
EB9,False
FC12,False
GB5,False
30552024_VRC01,False
DH651.1,False
DH651.3,False
DH651.5,False
DH651.6,False
DH651.7,False
DH651.8,False
BK2654-12P16,False
BK2654-16J14,False
BK2654-17A18,False
BK2654-1N4,False
BK2654-27O24,False
BK2654-35F17,False
BK2654-41F17,False
BK2654-5J24,False
BK2654-8B13,False
BK2654M-62L6,False
BK2654M-62P15,False
BK2654M-68B14,False
BK2654M-70C11,False
BK2654M-72K20,False
BK2654M-73N24,False
BK2654M-78J11,False
BK2654M-79L8,False
BK2654M-8N5,False
BK2754-74G17,False
BK2754M-46C19,False
BK2754M-46O6,False
BK2754M-52A14,False
BK2754M-57O17,False
BK2754M-58M23,False
BK2754M-5F13,False
BK2754M-5N24,False
eBK2654-10E11,False
eBK2654-10E22,False
eBK2654-10H18,False
eBK2654-10J5,False
eBK2654-10M5,False
eBK2654-11O22,False
eBK2654-13E6,False
eBK2654-13J22,False
eBK2654-13N19,False
eBK2654-15E20,False
eBK2654-18H23,False
eBK2654-19A15,False
eBK2654-1C6,False
eBK2654-1G22,False
eBK2654-1J12,False
eBK2654-1L21,False
eBK2654-20B10,False
eBK2654-21I21,False
eBK2654-21N19,False
eBK2654-23L16,False
eBK2654-24G6,False
eBK2654-24N21,False
eBK2654-24N5,False
eBK2654-25F10,False
eBK2654-25H12,False
eBK2654-25I14,False
eBK2654-26A5,False
eBK2654-26J23,False
eBK2654-26P10,False
eBK2654-27B4,False
eBK2654-27I17,False
eBK2654-28I21,False
eBK2654-28M4,False
eBK2654-28M6,False
eBK2654-29B12,False
eBK2654-30F15,False
eBK2654-30M11,False
eBK2654-31C1,False
eBK2654-31K13,False
eBK2654-32L14,False
eBK2654-33H18,False
eBK2654-33J7,False
eBK2654-34L4,False
eBK2654-34O9,False
eBK2654-35E5,False
eBK2654-39B3,False
eBK2654-39G4,False
eBK2654-3A12,False
eBK2654-3E14,False
eBK2654-3O12,False
eBK2654-5J3,False
eBK2654-5O2,False
eBK2654-6A20,False
eBK2654-6B19,False
eBK2654-6C14,False
eBK2654-6I10,False
eBK2654-6N15,False
eBK2654-7D22,False
eBK2654-7H3,False
eBK2654-7K14,False
eBK2654-7P17,False
eBK2654-7P20,False
eBK2654-8K23,False
eBK2654-8N6,False
eBK2654-9C13,False
eBK2654-9D15,False
Anon-1B2,False
Anon-1C18,False
Anon-1G23,False
Anon-1I8,False
Anon-1M24,False
Anon-1P9,False
Anon-2C24,False
Anon-2F10,False
Anon-2G21,False
Anon-2J15,False
Anon-2L1,False
Anon-2L19,False
Anon-3A11,False
Anon-3A2,False
Anon-3H3,False
Anon-3J20,False
Anon-3K18,False
Anon-4F14,False
Anon-4I24,False
Anon-4N22,False
Anon-4O14,False
Anon-5E22,False
Anon-5E23,False
Anon-5J16,False
Anon-5N18,False
Anon-5O9,False
Anon-5P22,False
15.0.c770,False
15.0.c775,False
15.0.c778,False
15.0.c779,False
15.0.c780,False
15.0.c783,False
15.0.c792,False
15.0.c800,False
15.0.c802,False
15.0.c803,False
15.0.c813,False
15.0.c814,False
15.0.c819,False
15.0.c830,False
15.0.c835,False
15.0.c846,False
15.0.c865,False
15.0.c868,False
15.0.c888,False
15.0.c889,False
15.0.c890,False
15.0.c896,False
15.0.c904,False
15.0.c908,False
15.0.c912,False
15.0.c923,False
15.0.c935,False
15.0.c942,False
15.0.c943,False
15.0.c946,False
2.1.1A01,False
2.1.1A02,False
2.1.1A03,False
2.1.1A04,False
2.1.1A07,False
2.1.1A08,False
2.1.1B02,False
2.1.1B03,False
2.1.1B04,False
2.1.1B06,False
2.1.1B09,False
2.1.1B10,False
2.1.1B11,False
2.1.1C02,False
2.1.1C06,False
2.1.1C08,False
2.1.1C11,False
2.1.1C12,False
2.1.1D01,False
2.1.1D03,False
2.1.1D04,False
2.1.1D05,False
2.1.1D07,False
2.1.1E03,False
2.1.1E05,False
2.1.1E06,False
2.1.1E09,False
2.1.1E12,False
2.1.1F02,False
2.1.1F03,False
2.1.1F04,False
2.1.1F05,False
2.1.1F06,False
2.1.1F07,False
2.1.1F09,False
2.1.1F11,False
2.1.1F12,False
2.1.1G05,False
2.1.1G09,False
2.1.1H02,False
2.1.1H04,False
2.1.1H05,False
2.1.1H08,False
2.1.1H12,False
2.1.6A02,False
2.1.6A07,False
2.1.6A08,False
2.1.6B04,False
2.1.6B06,False
2.1.6B07,False
2.1.6B08,False
2.1.6B10,False
2.1.6B11,False
2.1.6C02,False
2.1.6C03,False
2.1.6C06,False
2.1.6C11,False
2.1.6C12,False
2.1.6D01,False
2.1.6D03,False
2.1.6D05,False
2.1.6E01,False
2.1.6E05,False
2.1.6E08,False
2.1.6E11,False
2.1.6E12,False
2.1.6F02,False
2.1.7A04,False
2.1.7A11,False
2.1.7B04,False
2.1.7B08,False
2.1.7B09,False
2.1.7B11,False
2.1.7C04,False
2.1.7D04,False
2.1.7D09,False
2.1.7D10,False
2.1.7E05,False
2.1.7E07,False
2.1.7F02,False
2.1.7F03,False
2.1.7F05,False
2.1.7F12,False
2.1.7G01,False
2.1.7G07,False
2.1.7H11,False
2.1.7H12,False
2.1.8A01,False
2.10.1A09,False
2.10.1B08,False
2.10.1E05,False
2.10.1E06,False
2.10.1F01,False
2.10.1F05,False
2.10.1G03,False
2.10.1H03,False
2.6.1A08,False
2.6.2A05,False
2.6.2A09,False
2.6.2A10,False
5.1.10B03,False
5.1.10B07,False
5.1.10C07,False
5.1.10C11,False
5.1.10C12,False
5.1.10D06,False
5.1.10D11,False
5.1.10D12,False
5.1.10H03,False
5.1.11A08,False
5.1.11A12,False
5.1.11B03,False
5.1.11B11,False
5.1.11C01,False
5.1.11D01,False
5.1.11D02,False
5.1.11E04,False
5.1.11E08,False
5.1.11F07,False
5.1.11G11,False
5.1.11H04,False
5.1.12A01,False
5.1.12A05,False
5.1.12A11,False
5.1.12B01,False
5.1.12B02,False
5.1.12B03,False
5.1.12B05,False
5.1.12B09,False
5.1.12C07,False
5.1.12C09,False
5.1.12D08,False
5.1.12F01,False
5.1.12F04,False
5.1.12G02,False
5.1.12H02,False
5.1.12H04,False
5.1.13B04,False
5.1.13B08,False
5.1.13C03,False
5.1.13C11,False
5.1.13C12,False
5.1.13D01,False
5.1.13D02,False
5.1.13D04,False
5.1.13E07,False
5.1.13E10,False
5.1.13F04,False
5.1.13F07,False
5.1.13F08,False
5.1.13F11,False
5.1.13G03,False
5.1.13G08,False
5.1.13G11,False
5.1.13H05,False
5.1.1A03,False
5.1.1A06,False
5.1.1A07,False
5.1.1A10,False
5.1.1C05,False
5.1.1C10,False
5.1.1D04,False
5.1.1D08,False
5.1.1D10,False
5.1.1D11,False
5.1.1E02,False
5.1.1E04,False
5.1.1E06,False
5.1.1E11,False
5.1.1G03,False
5.1.1G07,False
5.1.1G10,False
5.1.1H02,False
5.1.1H04,False
5.1.1H05,False
5.1.1H08,False
5.1.1H11,False
5.1.1H12,False
5.1.2A03,False
5.1.2A07,False
5.1.2A08,False
5.1.2B01,False
5.1.2B06,False
5.1.2C03,False
5.1.2C04,False
5.1.2C06,False
5.1.2C07,False
5.1.2C10,False
5.1.2C12,False
5.1.2D01,False
5.1.2D02,False
5.1.2D05,False
5.1.2D06,False
5.1.2D07,False
5.1.2D08,False
5.1.2D10,False
5.1.2D12,False
5.1.2E01,False
5.1.2E02,False
5.1.2E05,False
5.1.2E06,False
5.1.2E10,False
5.1.2E11,False
5.1.2E12,False
5.1.2F03,False
5.1.2F04,False
5.1.2F05,False
5.1.2F06,False
5.1.5A01,False
5.1.5A02,False
5.1.5A03,False
5.1.5A04,False
5.1.5A05,False
5.1.5A06,False
5.1.5A07,False
5.1.5A08,False
5.1.5A10,False
5.1.5A12,False
5.1.5B03,False
5.1.5B04,False
5.1.5B05,False
5.1.5B06,False
5.1.5B07,False
5.1.5B08,False
5.1.5B09,False
5.1.5C01,False
5.1.5C02,False
5.1.5C03,False
5.1.5C04,False
5.1.5C06,False
5.1.5C07,False
5.1.5C09,False
5.1.5D03,False
5.1.5D06,False
5.1.5D07,False
5.1.5D08,False
5.1.5D10,False
5.1.5E03,False
5.1.5E04,False
5.1.5E05,False
5.1.5E06,False
5.1.5E07,False
5.1.5E08,False
5.1.5E09,False
5.1.5E10,False
5.1.5E11,False
5.1.5E12,False
5.1.5F08,False
5.1.5F11,False
5.1.5G01,False
5.1.5G02,False
5.1.5G04,False
5.1.5G05,False
5.1.5G07,False
5.1.5G10,False
5.1.5G11,False
5.1.5G12,False
5.1.5H01,False
5.1.5H03,False
5.1.5H05,False
5.1.5H06,False
5.1.5H08,False
5.1.6A02,False
5.1.6A03,False
5.1.6A06,False
5.1.6A08,False
5.1.6B03,False
5.1.6B04,False
5.1.6B05,False
5.1.6B08,False
5.1.6B10,False
5.1.6C05,False
5.1.6C09,False
5.1.6D01,False
